date,open,high,low,close,volume
11/21/1977,0.8878,0.8902,0.8785,0.8785,2076800
11/22/1977,0.8785,0.8902,0.8785,0.8854,1625600
11/23/1977,0.8854,0.8854,0.8809,0.8854,2011200
11/25/1977,0.8854,0.8854,0.8785,0.8785,1110400
11/28/1977,0.8785,0.8831,0.8761,0.8761,1864000
11/29/1977,0.8761,0.8761,0.8575,0.8599,3764800
11/30/1977,0.8599,0.8668,0.8553,0.8646,2110400
12/1/1977,0.8646,0.8692,0.8553,0.8575,3209600
12/2/1977,0.8553,0.8553,0.8413,0.846,3520000
12/5/1977,0.846,0.8506,0.8367,0.846,2100800
12/6/1977,0.846,0.8482,0.8344,0.8389,3401600
12/7/1977,0.8389,0.8482,0.8367,0.846,2148800
12/8/1977,0.846,0.8623,0.846,0.8599,2032000
12/9/1977,0.8599,0.8716,0.8599,0.8692,2084800
12/12/1977,0.8692,0.8809,0.8668,0.8761,3369600
12/13/1977,0.8761,0.8761,0.8668,0.8716,2576000
12/14/1977,0.8716,0.8738,0.8668,0.8692,2305600
12/15/1977,0.8692,0.8716,0.8646,0.8668,2728000
12/16/1977,0.8668,0.8738,0.8668,0.8668,1841600
12/19/1977,0.8668,0.8716,0.8646,0.8692,1972800
12/20/1977,0.8668,0.8668,0.8553,0.8599,3916800
12/21/1977,0.8599,0.8646,0.8553,0.8623,5916800
12/22/1977,0.8623,0.8716,0.8599,0.8623,3364800
12/23/1977,0.8623,0.8716,0.8623,0.8692,2507200
12/27/1977,0.8716,0.8854,0.8716,0.8854,2056000
12/28/1977,0.8854,0.8902,0.8809,0.8854,2934400
12/29/1977,0.8854,0.8902,0.8809,0.8878,2236800
12/30/1977,0.8878,0.8971,0.8878,0.8947,1820800
1/3/1978,0.8924,0.8924,0.8809,0.8809,3092800
1/4/1978,0.8785,0.8785,0.8553,0.8623,8793600
1/5/1978,0.8623,0.8692,0.853,0.8553,2593600
1/6/1978,0.8553,0.8623,0.8413,0.8482,4259200
1/9/1978,0.8482,0.8482,0.8274,0.8344,4043200
1/10/1978,0.8344,0.8389,0.811,0.811,3358400
1/11/1978,0.811,0.8227,0.811,0.8203,3188800
1/12/1978,0.8274,0.8413,0.8274,0.8274,3460800
1/13/1978,0.8274,0.832,0.8227,0.8274,2052800
1/16/1978,0.8274,0.8274,0.8181,0.8227,2654400
1/17/1978,0.8227,0.8227,0.8065,0.811,5289600
1/18/1978,0.811,0.8181,0.8065,0.8181,2830400
1/19/1978,0.8181,0.8203,0.811,0.8158,2593600
1/20/1978,0.8158,0.8181,0.811,0.8158,918400
1/23/1978,0.8158,0.8181,0.8088,0.811,2080000
1/24/1978,0.811,0.8158,0.8065,0.8088,1913600
1/25/1978,0.8088,0.8158,0.8088,0.8158,2364800
1/26/1978,0.8158,0.8158,0.8065,0.8065,3875200
1/27/1978,0.8065,0.8251,0.7995,0.8134,3681600
1/30/1978,0.8134,0.8389,0.8134,0.8367,2331200
1/31/1978,0.8367,0.8506,0.8344,0.8506,2105600
2/1/1978,0.8506,0.8668,0.846,0.8646,3771200
2/2/1978,0.8646,0.8761,0.8646,0.8738,3468800
2/3/1978,0.8506,0.8506,0.8274,0.8274,3595200
2/6/1978,0.8274,0.8344,0.8227,0.8344,894400
2/7/1978,0.8367,0.8437,0.8367,0.8437,1556800
2/8/1978,0.846,0.8646,0.846,0.8482,2977600
2/9/1978,0.8482,0.853,0.8367,0.8389,1651200
2/10/1978,0.8389,0.853,0.8389,0.846,1460800
2/13/1978,0.8437,0.8437,0.8367,0.8367,1323200
2/14/1978,0.8367,0.8367,0.8274,0.8274,1460800
2/15/1978,0.8274,0.8296,0.8203,0.8251,1724800
2/16/1978,0.8251,0.8274,0.8134,0.8181,2065600
2/17/1978,0.8181,0.8251,0.8181,0.8227,1873600
2/21/1978,0.8227,0.8296,0.8181,0.8274,1971200
2/22/1978,0.8274,0.8367,0.8274,0.8274,2206400
2/23/1978,0.8274,0.8367,0.8251,0.8367,1969600
2/24/1978,0.8367,0.8389,0.832,0.8367,3009600
2/27/1978,0.8367,0.8413,0.8251,0.8251,2443200
2/28/1978,0.8203,0.8203,0.8134,0.8181,3795200
3/1/1978,0.8181,0.8227,0.8134,0.8227,2361600
3/2/1978,0.8227,0.8251,0.8203,0.8227,2208000
3/3/1978,0.8227,0.8274,0.8203,0.8274,2332800
