Date,Open,High,Low,Close,Volume,Market Cap
Oct-30-2022,8.867616933654343,9.209343807176904,8.580375132969053,8.588123633753177,28669368.772727273,1354468907.2575765
Oct-29-2022,8.775413941678744,8.936095234241847,8.67288338068017,8.872315876010157,28137783.253333334,1348597843.105028
Oct-28-2022,8.940538403605661,8.944429589334886,8.519499059915058,8.777451608660785,37796081.67659575,1340963107.012459
Oct-27-2022,9.111299180194354,9.261265865506546,8.905558189841921,8.939676881514764,39401235.31858407,1386490143.7402086
Oct-26-2022,9.375704776655294,9.527153185540495,8.906825281607238,9.111299180194354,50649154.89430894,1409275753.452513
Oct-25-2022,8.770770242488014,9.439323454493678,8.71420372609625,9.375704776655294,37628619.62962963,1387205016.6458328
Oct-24-2022,8.7131983468451,8.964590047071546,8.493422105572344,8.75903447640124,43897630.69198312,1335800980.0653348
Oct-23-2022,8.846999264604683,9.101982852975302,8.347577347549185,8.7131983468451,61218129.06779661,1335669925.67227
Oct-22-2022,7.727351163118853,8.881072122930451,7.720741193007793,8.803086636198145,43022936.87449393,1269006663.408724
Oct-21-2022,7.720633827189,7.888399235764283,7.626020787517858,7.727351163118853,31035188.624472573,1191468439.0170474
Oct-20-2022,7.610812295750331,7.91070256156402,7.528275314719888,7.720633827189,35505129.23555555,1189572732.482613
Oct-19-2022,7.807753344652527,7.8311471846174765,7.390608415460456,7.610812295750331,40957732.23255814,1169437886.181037
Oct-18-2022,7.911921841056992,7.928092960821792,7.590814924083505,7.823670218045328,76831135.83935744,1190653441.6517355
Oct-17-2022,6.841562843551435,8.043069754468089,6.593928925035893,7.984746943510314,84862921.3,1145433530.5554192
Oct-16-2022,7.2922809423168875,7.600462765774921,6.818123886897627,6.841562843551435,39450252.96721312,1108297181.0475726
Oct-15-2022,7.66377876548996,7.66377876548996,7.212255378761453,7.3103379315437795,63102834.42276423,1138892964.651542
Oct-14-2022,7.285009327303311,8.110664153459924,7.285009327303311,7.680503943930333,99780717.85714285,1183256042.8520737
Oct-13-2022,7.209463157305738,7.546200605857906,6.883058101434801,7.285009327303311,106678196.40989399,1112389031.5225272
Oct-12-2022,5.593373438492084,7.213505176512547,5.5852753281837675,7.141573962823721,91047464.61654136,986828829.547458
Oct-11-2022,5.1717433340657735,5.547885109846214,5.058991028603799,5.547885109846214,85183318.68634686,805039197.7221671
Oct-10-2022,4.183545301216507,5.379047374835761,4.140499319514672,5.172049175370904,60650567.77238806,742072470.6572404
Oct-09-2022,4.2634057890032215,4.2634057890032215,4.068871400147281,4.174956713790353,13328097.531531531,634513116.445085
Oct-08-2022,4.355461595759188,4.4117755826117495,4.198783539988927,4.2634057890032215,17975141.731092438,654984869.1321545
Oct-07-2022,4.156674459198027,4.47982048989044,4.146984423200422,4.37923047543418,9898464.345454546,645039175.4401454
Oct-06-2022,4.131229164878577,4.184690098021289,4.085332214154629,4.157034552520677,10704333.277777778,635920312.7069249
Oct-05-2022,4.112609514091208,4.131229164878577,4.057744619513197,4.131229164878577,9783212.16888889,628867653.6953365
Oct-04-2022,4.002976804044519,4.123256938669718,4.002976804044519,4.112609514091208,9886318.375,623130820.7680277
