Date,Open,High,Low,Close,Volume,Market Cap
Oct-30-2022,8.795578915665095,8.889592397524355,8.491009953524983,8.5783782170859,62471642.905982904,613229030.5044816
Oct-29-2022,8.619555657522067,8.91168656574,8.60855060793016,8.805851924296498,53916113.63934426,616891206.1798587
Oct-28-2022,8.435402284076527,8.696149563643688,8.346362731801175,8.619555657522067,54776884.924369745,601313297.0950884
Oct-27-2022,8.58787186759174,8.887614177772239,8.406215503758501,8.452422056600609,61530759.078125,608482385.6007032
Oct-26-2022,8.51652262295385,8.626323743281784,8.452726897448615,8.579770640424421,61912274.93220339,602310490.7969553
Oct-25-2022,8.223006513919733,8.619922174828694,8.203296408756096,8.528143206788506,60591202.94214876,589660522.5051948
Oct-24-2022,8.539318803647317,8.567917243574787,8.157257425006728,8.20474628880355,146514891.02158272,587164738.5992309
Oct-23-2022,7.9879491767344195,8.688626359641257,7.871701424102151,8.550379657157869,80219960.65040651,580298521.008159
Oct-22-2022,7.820752759515338,7.992097386169978,7.768093310865352,7.9879491767344195,32873573.150214594,555928149.1392227
Oct-21-2022,7.754123436423826,7.860653693284232,7.541686098340664,7.825660200340523,41328638.80155642,544574428.7006239
Oct-20-2022,7.6829116227308365,7.933152828587071,7.623858387077171,7.736094021609893,44463321.33913043,549336383.781086
Oct-19-2022,7.905839923693994,7.920281731981715,7.650518167804625,7.667040055027471,41236963.14859438,551504179.9441688
Oct-18-2022,8.022394818130781,8.099112170852674,7.7785383486118915,7.905839923693994,39513261.828125,560673321.0168095
Oct-17-2022,7.882812863856703,8.041027586438025,7.803558223242881,8.041027586438025,32398646.466101695,559695059.5486642
Oct-16-2022,7.706949733977936,7.9237376976236185,7.706949733977936,7.8638693656747085,28824886.645669293,551920638.6776568
Oct-15-2022,7.740267630991229,7.84776625018422,7.6781890135893205,7.706949733977936,30894305.33031674,547796444.9592612
Oct-14-2022,7.892433334588498,8.12001519439974,7.679374527609949,7.737106303638138,49651119.949152544,558676539.2503623
Oct-13-2022,8.019691023826915,8.032600126390527,7.376724898291032,7.887478616396732,48267113.28205128,547557155.5238749
Oct-12-2022,8.039596650845018,8.132689759306565,7.979543112809826,8.019691023826915,34990944.497777775,567438945.104248
Oct-11-2022,8.214633097072953,8.214633097072953,7.98777595967454,8.027889116635626,41417686.52360515,569308046.194216
Oct-10-2022,8.51712003264836,8.629644416603863,8.210549642267956,8.210549642267956,31775744.942622952,595428997.7878641
Oct-09-2022,8.484937409621985,8.569123361258022,8.440672390681323,8.51712003264836,34894814.12295082,600124203.9755555
Oct-08-2022,8.492807876343683,8.611662686554565,8.42408015794092,8.484937409621985,40241774.333333336,601520192.1914973
Oct-07-2022,8.57032498732483,8.591686247653138,8.39179133433297,8.492807876343683,42323818.94736842,600354974.4891536
Oct-06-2022,8.740320117990633,8.871967276059655,8.545669946637945,8.57032498732483,48411360.053333335,614749912.8550658
Oct-05-2022,8.932345959659797,8.932345959659797,8.613713049291288,8.742179188213877,45963493.653333336,617788009.5468516
Oct-04-2022,8.726807411168412,8.981203102513156,8.680425700484031,8.932345959659797,45028054.75630252,623191271.080052
Oct-03-2022,8.61195595613858,8.771788990802424,8.471481734527764,8.726807411168412,44637880.520325206,607308334.6912882
Oct-02-2022,8.751459585728233,8.834303829489148,8.526846553096453,8.61202273001604,34424084.85714286,613674264.3756596
Oct-01-2022,8.830092899272566,8.880224621576774,8.70914225082988,8.74778086717221,43978096.81666667,620573245.715819
Sep-30-2022,8.759319197038039,8.947822341037552,8.707053633843799,8.823268450820752,65295176.44444445,622611181.6441834
Sep-29-2022,8.619053686043706,8.761937902553239,8.439471018300253,8.754335191261491,67125330.35102041,607439678.6459595
Sep-28-2022,8.892016565641386,8.892016565641386,8.33778110255236,8.625931463505234,134493808.66425994,602683282.0874563
Sep-27-2022,8.389307844998873,9.576969807137084,8.368649253343944,8.893559443209798,136403709.795053,636672446.0263146
Sep-26-2022,8.284592775940554,8.390229299347189,8.120138713772512,8.372313574076536,46543646.406639,584852066.9478238
Sep-25-2022,8.403707632197575,8.552520065829121,8.239345927135869,8.285937429790595,38147373.07936508,594786622.6456858
Sep-24-2022,8.554886959337566,8.649791002388993,8.399713887451998,8.421391526433167,51699721.68333333,603703174.136304
Sep-23-2022,8.442382497559832,8.62660980173684,8.202345683668543,8.537529185602104,54738300.15325671,594924060.3699707
Sep-22-2022,8.058252642600717,8.490713992632402,8.042746576647298,8.459955009664005,69244145.14979757,586228645.7506413
Sep-21-2022,8.317981021010766,8.672268363651211,7.991372864192587,8.05763479309404,56390921.056,586622552.372978
Sep-20-2022,8.418584553864928,8.581412453840166,8.227715442010945,8.31745200587666,55997388.7578125,590189426.2366014
Sep-19-2022,8.270513273700997,8.449165213300697,8.04853768861886,8.433273116689948,62935630.41221374,582834928.8248951
Sep-18-2022,9.08982222244992,9.115599797391956,8.255493440011975,8.266670721622578,41376517.97530864,623636152.6760395
Sep-17-2022,8.989946970221204,9.101771437596463,8.879250683672398,9.08982222244992,56778512.25098039,635218075.3600962
Sep-16-2022,9.10669625315628,9.225062941125213,8.756570595217157,8.98268133852352,79112018.48995984,633556720.196896
Sep-15-2022,9.100106203443753,9.2205458124389,8.790670810950678,9.08808365273452,72555632.62745099,635760190.3158604
Sep-14-2022,8.940568852836991,9.135568988332524,8.864230442842281,9.119421911722434,67320724.28333333,637434776.1468034
Sep-13-2022,9.903054789951751,9.94622837240708,8.918335310282643,8.989713779021862,63464772.3125,670079436.7633153
Sep-12-2022,9.883994274622372,10.2843,9.750798832552684,9.903054789951751,49998998.19847328,704935808.9612337
Sep-11-2022,9.988807919998314,10.094262294964228,9.76397065311382,9.894922883106824,40204903.51330798,700825742.3324856
Sep-10-2022,9.935243539106237,10.1061,9.802191571084828,9.988807919998314,50889421.94676806,699990972.7470957
Sep-09-2022,9.452556020942168,9.950580637041536,9.379391638479452,9.935243539106237,56229372.0754717,682277870.377263
Sep-08-2022,8.9169246234303,9.54852599145938,8.795443378443215,9.452556020942168,41736479.95366795,638590645.9174167
Sep-07-2022,8.603886068557548,8.965876382148805,8.456936851761522,8.889219249681046,46862823.27868853,610974815.1743327
Sep-06-2022,9.374663604096696,9.542391103917309,8.59235997830391,8.59235997830391,37861675.1968504,651025602.5109191
Sep-05-2022,9.459515365293214,9.560950288012464,9.118552772636146,9.359161280263338,32489034.727272727,654797763.3798608
Sep-04-2022,9.202999819933671,9.500729799304931,9.13197953025518,9.4596286494494,31202440.38554217,656252088.116129
Sep-03-2022,9.063352737888446,9.213914401815396,9.03599070300118,9.18440127843316,42897926.854771785,644612909.9528633
Sep-02-2022,9.189445769654796,9.360612577290611,9.00683902579642,9.066825088164622,42543505.50204082,646353727.9454885
Sep-01-2022,9.1040753972313,9.213727891193896,8.849953484569715,9.189445769654796,46754397.91935484,636390312.3917292
Aug-31-2022,9.11052631888228,9.401615619673542,9.075704648538563,9.096141431874011,46065554.983333334,654117355.7683858
Aug-30-2022,9.440681648414031,9.59327962786084,9.006760585461357,9.129393084033447,49595799.952380955,658709536.344817
Aug-29-2022,8.914617288319613,9.440174803217264,8.877141054273642,9.440174803217264,56318428.92035398,644330153.0100144
Aug-28-2022,9.187451872794094,9.316279040585634,8.960975354644928,8.960975354644928,57425992.40983607,648905368.1162287
Aug-27-2022,9.04879548682318,9.245770062896083,8.967856609541995,9.206387064488302,75644527.74501993,643929361.7756227
Aug-26-2022,10.0306,10.0431,9.008950214161665,9.027363432584504,68645512.8429752,682124874.3301716
Aug-25-2022,9.966024865265489,10.2595,9.924893458841614,10.0465,65950501.572649576,710909894.2462947
Aug-24-2022,9.961383458619853,10.2055,9.704162517427216,9.952624655175129,81514534.62068966,705357296.4037043
Aug-23-2022,9.67194018679322,10.0263,9.425746247372516,9.98860012401819,68010767.08064516,688224229.7013159
Aug-22-2022,9.92459783673802,9.92459783673802,9.357343909586008,9.67194018679322,51916786.92682927,676172283.0554008
Aug-21-2022,9.61521375103842,10.0179,9.580538775860994,9.933362609105536,55043194.43478261,690227506.0348275
Aug-20-2022,9.592135499950713,9.871695156641064,9.425413149267348,9.61521375103842,74343302.6440678,685219711.8494605
Aug-19-2022,10.5558,10.5558,9.510864662275626,9.572244737521322,81379121.23577236,694634961.5722319
Aug-18-2022,11.0202,11.1271,10.5708,10.5727,66554414.68571428,776342690.5548204
Aug-17-2022,11.2665,11.8683,10.9711,10.998,75394986.33191489,799849707.7480512
Aug-16-2022,11.3292,11.3909,11.1666,11.2557,66259554.46017699,795658903.0291209
Aug-15-2022,11.648,11.8902,11.1866,11.3065,71919484.33628319,808035886.634964
Aug-14-2022,11.9928,12.226,11.5547,11.6391,59537278.8051948,844098427.6315844
Aug-13-2022,12.0863,12.2119,11.9351,11.9928,62691537.86666667,851614673.881141
Aug-12-2022,11.7422,12.1065,11.5554,12.036,77904196.72307692,834083585.0243092
Aug-11-2022,11.6633,12.2169,11.6589,11.7153,82106952.93584906,841492274.1668642
Aug-10-2022,11.0047,11.6392,10.7605,11.6392,80963665.39534883,790351761.1130441
Aug-09-2022,11.6646,11.7471,10.943,10.9953,86346336.46694215,797014450.22246
Aug-08-2022,11.4396,11.942,11.3612,11.6646,72701112.04938272,827489391.0603044
Aug-07-2022,11.4146,11.60307816687438,11.2598,11.4396,63150444.962025315,806206981.5500305
Aug-06-2022,11.78309493568526,11.78309493568526,11.4161,11.441,96051348.86692016,815053525.7827377
Aug-05-2022,10.821,11.77513128562736,10.8088,11.771617055575351,113947417.78723404,808453631.8930943
Aug-04-2022,10.763,11.091076708364389,10.6326,10.8432,82291261.80257511,764281941.0864738
Aug-03-2022,10.9907751802237,11.1873,10.6388,10.7548,122987945.76173285,776634577.835584
Aug-02-2022,11.204406833807896,11.282430139653124,10.6017,10.983996050688935,159765934.3888889,769072229.5188938
Aug-01-2022,11.0168,11.5812,10.9678,11.197996676942834,164280546.05555555,793762365.8047686
Jul-31-2022,11.340080427042237,11.55932460238714,10.9557,11.0275,156752880.55555555,800015984.1940823
Jul-30-2022,11.3684,11.9319,11.099922543427065,11.329638682261631,222349146.2777778,812105492.5533947
Jul-29-2022,11.019282868024527,11.96528950220493,11.019282868024527,11.3572,257548195,801545436.9289762
Jul-28-2022,10.05781238895609,11.223825168024597,10.05781238895609,11.021349760388592,217763943.83333334,761052862.0231756
Jul-27-2022,9.29531759123297,10.044769770303644,9.12329700373948,10.044769770303644,115298589.63066202,665983718.103923
Jul-26-2022,9.267679319549131,9.267679319549131,8.874025461595666,9.25477980487982,123276045.77003485,639719090.6295444
Jul-25-2022,10.285190323122055,10.41048387359892,9.300140847522728,9.300140847522728,138733487.16666666,685495188.2311349
Jul-24-2022,10.055303897025675,10.57277262445435,9.930702058020326,10.311202239179266,147173258.36933798,722220121.8542516
Jul-23-2022,10.5163,10.909404324924695,9.752523531046512,10.068341245627904,204696015.72027972,728975713.0735044
Jul-22-2022,9.878193203344791,11.28027741772283,9.828960284881962,10.5255,192557647.24738675,747210470.1210896
Jul-21-2022,9.79721296400767,9.906490044811065,9.417299930760429,9.873162542917028,109524451.16666667,683747092.4189683
Jul-20-2022,10.5097,10.6937,9.758279759319503,9.801303939672495,107060672.55749129,730714225.7500784
Jul-19-2022,10.465940455424398,10.6555,10.0149,10.5102,117590702.08333333,728998223.9134154
Jul-18-2022,9.324577200812785,10.469457795333538,9.309505233634948,10.456520642320546,96378087.92193308,697436367.727566
Jul-17-2022,9.259926704865713,9.58886384967696,9.122258387200826,9.324577200812785,85198253.41832669,659620410.1958748
Jul-16-2022,8.847870927549181,9.300966106003184,8.702611313327893,9.261071679152447,72919003.65957446,632865640.0299463
Jul-15-2022,8.689109712030358,9.03628934167312,8.689109712030358,8.866243693101508,86213520.96875,624713289.102782
Jul-14-2022,8.548110625911683,8.787887492613356,8.166318049990657,8.70738341892899,87677673.54621848,593821024.9234179
Jul-13-2022,8.09400825954382,8.548110625911683,7.854872535798386,8.548110625911683,67347829.65289256,577963823.7140167
Jul-12-2022,8.357333024053926,8.402040483349749,8.0771574537141,8.0771574537141,71664366.17699115,584031441.2809985
Jul-11-2022,9.253756910780302,9.253756910780302,8.348940314321704,8.374310424133146,71415147.69721116,624622682.796671
Jul-10-2022,9.386076610530994,9.386076610530994,8.939588128526815,9.253756910780302,64830709.27510917,647152760.1701894
Jul-09-2022,9.14899294562525,9.478259470745382,9.14899294562525,9.386076610530994,88307008.13445379,661439014.2839851
Jul-08-2022,9.272423255533653,9.524059332905374,9.042019928450303,9.233923917605344,116902429.26829268,653027838.5578955
Jul-07-2022,8.511442373356024,9.333866508187402,8.46190271631266,9.28879774847228,72336104.16393442,618316481.6126904
Jul-06-2022,8.360757744293409,8.563045222175774,8.214118220867118,8.53014034100593,69898344.752,592397486.8034977
Jul-05-2022,8.587533887352457,8.628802472477352,8.106410290611699,8.360757744293409,68855315.76271187,592160189.6595944
