date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2022-10-09,0.8289847709,0.8379876034,0.8253899127,0.8307,0.8307,5664465.0,5664465.0,0.00172,0.207,0.83136,"October 09, 22",0.00207
2022-10-08,0.835965,0.841591,0.820882,0.829215,0.829215,6214053.0,6214053.0,-0.00675,-0.807,0.83056,"October 08, 22",-0.00807
2022-10-07,0.841384,0.846789,0.824109,0.835861,0.835861,1.2342516E7,1.2342516E7,-0.00552,-0.656,0.83559,"October 07, 22",-0.00656
2022-10-06,0.861004,0.876148,0.83691,0.841384,0.841384,1.9051423E7,1.9051423E7,-0.01962,-2.279,0.85148,"October 06, 22",-0.02279
2022-10-05,0.851084,0.875068,0.833982,0.861061,0.861061,2.1282244E7,2.1282244E7,0.00998,1.173,0.8567,"October 05, 22",0.01173
2022-10-04,0.830776,0.854883,0.827264,0.850973,0.850973,1.3420939E7,1.3420939E7,0.0202,2.431,0.84437,"October 04, 22",0.02431
2022-10-03,0.812896,0.834604,0.798455,0.830591,0.830591,1.5898635E7,1.5898635E7,0.0177,2.177,0.82122,"October 03, 22",0.02177
2022-10-02,0.836078,0.839883,0.807927,0.812915,0.812915,1.1279106E7,1.1279106E7,-0.02316,-2.77,0.82024,"October 02, 22",-0.0277
2022-10-01,0.843177,0.84699,0.829102,0.836099,0.836099,7725770.0,7725770.0,-0.00708,-0.84,0.8374,"October 01, 22",-0.0084
2022-09-30,0.853364,0.867176,0.832999,0.843123,0.843123,1.6002346E7,1.6002346E7,-0.01024,-1.2,0.84777,"September 30, 22",-0.012
2022-09-29,0.847301,0.858509,0.826312,0.852592,0.852592,1.464858E7,1.464858E7,0.00529,0.624,0.8458,"September 29, 22",0.00624
2022-09-28,0.8451,0.856012,0.813951,0.847092,0.847092,1.7464381E7,1.7464381E7,0.00199,0.235,0.83902,"September 28, 22",0.00235
2022-09-27,0.858927,0.889998,0.832812,0.845095,0.845095,2.3416563E7,2.3416563E7,-0.01383,-1.61,0.85597,"September 27, 22",-0.0161
2022-09-26,0.863169,0.870277,0.835403,0.859113,0.859113,1.9499272E7,1.9499272E7,-0.00406,-0.47,0.85493,"September 26, 22",-0.0047
2022-09-25,0.887482,0.901379,0.850111,0.863394,0.863394,1.9174132E7,1.9174132E7,-0.02409,-2.714,0.87163,"September 25, 22",-0.02714
2022-09-24,0.922282,0.948057,0.882496,0.887687,0.887687,2.6522504E7,2.6522504E7,-0.03459,-3.75,0.90608,"September 24, 22",-0.0375
2022-09-23,0.893966,0.938282,0.848811,0.922302,0.922302,4.8539144E7,4.8539144E7,0.02834,3.17,0.90313,"September 23, 22",0.0317
2022-09-22,0.81411,0.899358,0.810904,0.893887,0.893887,2.7055646E7,2.7055646E7,0.07978,9.8,0.86805,"September 22, 22",0.098
2022-09-21,0.84219,0.888941,0.800737,0.814193,0.814193,2.5728243E7,2.5728243E7,-0.028,-3.325,0.83462,"September 21, 22",-0.03325
2022-09-20,0.856772,0.866564,0.832754,0.84226,0.84226,1.7841737E7,1.7841737E7,-0.01451,-1.694,0.84719,"September 20, 22",-0.01694
2022-09-19,0.829066,0.861574,0.807878,0.856961,0.856961,2.4078663E7,2.4078663E7,0.0279,3.365,0.84214,"September 19, 22",0.03365
2022-09-18,0.910689,0.917904,0.811197,0.828886,0.828886,2.3087599E7,2.3087599E7,-0.0818,-8.982,0.85266,"September 18, 22",-0.08982
2022-09-17,0.876322,0.916081,0.872444,0.910627,0.910627,1.3654128E7,1.3654128E7,0.03431,3.915,0.89972,"September 17, 22",0.03915
2022-09-16,0.857873,0.879796,0.84385,0.876509,0.876509,1.5778637E7,1.5778637E7,0.01864,2.173,0.86672,"September 16, 22",0.02173
2022-09-15,0.898468,0.899295,0.850507,0.857792,0.857792,2.3460682E7,2.3460682E7,-0.04068,-4.528,0.8692,"September 15, 22",-0.04528
2022-09-14,0.879213,0.903407,0.867109,0.898499,0.898499,1.7886281E7,1.7886281E7,0.01929,2.194,0.88967,"September 14, 22",0.02194
2022-09-13,0.959573,0.972776,0.872506,0.879323,0.879323,3.9691091E7,3.9691091E7,-0.08025,-8.363,0.9082,"September 13, 22",-0.08363
2022-09-12,0.974983,0.999786,0.948105,0.95947,0.95947,2.9010719E7,2.9010719E7,-0.01551,-1.591,0.96912,"September 12, 22",-0.01591
2022-09-11,0.987514,0.995702,0.951137,0.974991,0.974991,2.1804525E7,2.1804525E7,-0.01252,-1.268,0.97394,"September 11, 22",-0.01268
2022-09-10,0.97901,1.024801,0.965639,0.987403,0.987403,3.4442064E7,3.4442064E7,0.00839,0.857,0.99261,"September 10, 22",0.00857
2022-09-09,0.915096,0.996396,0.914015,0.979207,0.979207,3.1668204E7,3.1668204E7,0.06411,7.006,0.96321,"September 09, 22",0.07006
