date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2022-10-09,1.0000371,1.00019,0.9998645,0.9999834,0.9999834,2.248866048E9,2.248866048E9,-5.0E-5,-0.005,1.00001,"October 09, 22",-5.0E-5
2022-10-08,1.0,1.00054,0.99927,0.9999,0.9999,1748984.0,1748984.0,-1.0E-4,-0.01,0.9999,"October 08, 22",-1.0E-4
2022-10-07,0.999897,1.000004,0.997408,0.999997,0.999997,9364433.0,9364433.0,1.0E-4,0.01,0.99914,"October 07, 22",1.0E-4
2022-10-06,0.999988,1.000014,0.999689,0.999904,0.999904,6229800.0,6229800.0,-8.0E-5,-0.008,0.99987,"October 06, 22",-8.0E-5
2022-10-05,1.000002,1.000308,0.999582,1.000007,1.000007,9976082.0,9976082.0,0.0,0.0,0.99997,"October 05, 22",0.0
2022-10-04,0.999995,1.000103,0.999825,0.999899,0.999899,1.1111202E7,1.1111202E7,-1.0E-4,-0.01,0.99994,"October 04, 22",-1.0E-4
2022-10-03,0.999974,1.000126,0.999436,0.999981,0.999981,1.021618E7,1.021618E7,1.0E-5,0.001,0.99985,"October 03, 22",1.0E-5
2022-10-02,0.999992,1.000006,0.999841,0.999991,0.999991,3908118.0,3908118.0,0.0,0.0,0.99995,"October 02, 22",0.0
2022-10-01,0.999903,1.000002,0.999884,0.999892,0.999892,3175079.0,3175079.0,-1.0E-5,-0.001,0.99993,"October 01, 22",-1.0E-5
2022-09-30,0.999976,1.000009,0.999104,0.999924,0.999924,8972642.0,8972642.0,-5.0E-5,-0.005,0.99968,"September 30, 22",-5.0E-5
2022-09-29,0.999995,1.000101,0.999896,0.999995,0.999995,1.0228224E7,1.0228224E7,0.0,0.0,1.0,"September 29, 22",0.0
2022-09-28,0.999972,1.00004,0.999238,0.999878,0.999878,8685468.0,8685468.0,-9.0E-5,-0.009,0.99972,"September 28, 22",-9.0E-5
2022-09-27,0.999901,1.000101,0.999201,0.999995,0.999995,1.3608591E7,1.3608591E7,9.0E-5,0.009,0.99977,"September 27, 22",9.0E-5
2022-09-26,0.999898,1.0,0.999759,0.999996,0.999996,1.6325301E7,1.6325301E7,1.0E-4,0.01,0.99992,"September 26, 22",1.0E-4
2022-09-25,0.999997,1.0,0.999898,1.0,1.0,3610091.0,3610091.0,0.0,0.0,0.99997,"September 25, 22",0.0
2022-09-24,0.9999,1.000001,0.999799,0.9999,0.9999,4885195.0,4885195.0,0.0,0.0,0.9999,"September 24, 22",0.0
2022-09-23,0.999995,1.000012,0.99969,0.999903,0.999903,9233905.0,9233905.0,-9.0E-5,-0.009,0.99987,"September 23, 22",-9.0E-5
2022-09-22,0.999897,1.000044,0.999796,0.999895,0.999895,7265370.0,7265370.0,0.0,0.0,0.99991,"September 22, 22",0.0
2022-09-21,0.999897,1.000105,0.999796,0.999897,0.999897,1.062803E7,1.062803E7,0.0,0.0,0.99993,"September 21, 22",0.0
2022-09-20,0.999998,1.000102,0.999898,0.999998,0.999998,1.143011E7,1.143011E7,0.0,0.0,1.0,"September 20, 22",0.0
2022-09-19,0.999992,1.000113,0.999892,0.999896,0.999896,8350416.0,8350416.0,-1.0E-4,-0.01,0.99997,"September 19, 22",-1.0E-4
2022-09-18,0.999997,1.000099,0.999896,1.0,1.0,4787046.0,4787046.0,0.0,0.0,1.0,"September 18, 22",0.0
2022-09-17,0.999898,1.000099,0.999895,0.999994,0.999994,4266897.0,4266897.0,1.0E-4,0.01,1.0,"September 17, 22",1.0E-4
2022-09-16,1.000006,1.000105,0.999896,0.999898,0.999898,8518433.0,8518433.0,-1.1E-4,-0.011,0.99997,"September 16, 22",-1.1E-4
2022-09-15,0.999901,1.000105,0.999303,1.000006,1.000006,1.2823731E7,1.2823731E7,1.1E-4,0.011,0.9998,"September 15, 22",1.1E-4
2022-09-14,0.999903,1.000204,0.999897,0.999897,0.999897,2.1631692E7,2.1631692E7,-1.0E-5,-0.001,1.0,"September 14, 22",-1.0E-5
2022-09-13,0.999997,1.000106,0.999898,0.999998,0.999998,1.0069986E7,1.0069986E7,0.0,0.0,1.0,"September 13, 22",0.0
2022-09-12,0.999996,1.000122,0.999892,0.999892,0.999892,7784898.0,7784898.0,-1.0E-4,-0.01,0.99997,"September 12, 22",-1.0E-4
2022-09-11,1.0,1.000202,0.999899,0.999999,0.999999,6837354.0,6837354.0,0.0,0.0,1.00003,"September 11, 22",0.0
2022-09-10,1.0,1.00015,0.999898,1.000001,1.000001,6893590.0,6893590.0,0.0,0.0,1.00002,"September 10, 22",0.0
2022-09-09,1.0,1.000103,0.999899,0.999901,0.999901,1.0629024E7,1.0629024E7,-1.0E-4,-0.01,0.99997,"September 09, 22",-1.0E-4
2022-09-08,1.000001,1.000101,0.999898,1.0,1.0,1.1502131E7,1.1502131E7,0.0,0.0,1.0,"September 08, 22",0.0
