date,open,high,low,close,volume
3/1/1983,0.9703,0.9793,0.9612,0.9734,964800
3/2/1983,1.0008,1.0037,0.9947,1.0008,1018400
3/3/1983,1.013,1.0252,1.0008,1.013,2030400
3/4/1983,1.0069,1.0191,0.9915,1.013,1240800
3/7/1983,1.0069,1.013,1.0008,1.013,828400
3/8/1983,0.9947,1.013,0.9764,0.9764,1190000
3/9/1983,0.9947,1.0159,0.9734,1.013,887600
3/10/1983,1.0252,1.0374,1.013,1.0159,3490000
3/11/1983,1.0069,1.013,1.0008,1.0037,1452000
3/14/1983,1.013,1.0281,0.9947,1.0222,861200
3/15/1983,1.0222,1.0374,1.0037,1.013,436400
3/16/1983,0.9856,1.01,0.9612,0.9612,1000800
3/17/1983,0.9427,0.949,0.9336,0.9458,2312400
3/18/1983,0.9397,0.952,0.9275,0.9275,817600
3/21/1983,0.9427,0.9703,0.9124,0.9642,1418800
3/22/1983,0.952,0.9642,0.9397,0.949,1224800
3/23/1983,0.9581,0.9734,0.9397,0.9612,1662400
3/24/1983,0.9764,0.9856,0.9671,0.9764,1289200
3/25/1983,0.9793,0.9886,0.9703,0.9734,354800
3/28/1983,0.9734,0.9793,0.9642,0.9642,526000
3/29/1983,0.9825,0.9947,0.9671,0.9734,373200
3/30/1983,0.9825,0.9947,0.9703,0.9886,629200
3/31/1983,1.0374,1.0496,1.0252,1.0252,2796800
4/4/1983,1.0496,1.0679,1.0313,1.0557,1505200
4/5/1983,1.0711,1.0801,1.0618,1.0679,3134800
4/6/1983,1.0589,1.0647,1.0496,1.0589,1071600
4/7/1983,1.0589,1.0679,1.0496,1.0589,624000
4/8/1983,1.0769,1.0923,1.0618,1.0891,2422000
4/11/1983,1.1257,1.135,1.1167,1.1257,2446400
4/12/1983,1.1257,1.1379,1.1106,1.1228,823600
4/13/1983,1.1199,1.1289,1.1077,1.1106,906800
4/14/1983,1.1167,1.1257,1.1045,1.1135,1344800
4/15/1983,1.1013,1.1167,1.0862,1.0955,744000
4/18/1983,1.1013,1.1135,1.0862,1.1045,1236400
4/19/1983,1.1106,1.1167,1.1013,1.1077,793600
4/20/1983,1.1135,1.1199,1.1077,1.1135,442000
4/21/1983,1.1106,1.1199,1.1013,1.1013,667600
4/22/1983,1.1106,1.1167,1.1045,1.1135,302800
4/25/1983,1.0955,1.1106,1.0769,1.0862,568000
4/26/1983,1.1077,1.1289,1.0833,1.1289,1908000
4/27/1983,1.135,1.1443,1.1228,1.135,998000
4/28/1983,1.1472,1.1594,1.135,1.1502,1518000
4/29/1983,1.1379,1.1533,1.1228,1.1533,1594000
5/2/1983,1.1379,1.1533,1.1228,1.1289,667200
5/3/1983,1.1379,1.1533,1.1199,1.1443,906400
5/4/1983,1.1443,1.1687,1.1443,1.1624,1026400
5/5/1983,1.1624,1.1687,1.1135,1.1135,3090400
5/6/1983,1.135,1.1565,1.1106,1.1411,1120000
5/9/1983,1.1321,1.1472,1.1135,1.1443,1511600
5/10/1983,1.1565,1.1716,1.1411,1.1716,1707200
5/11/1983,1.1838,1.196,1.1716,1.1838,1462800
5/12/1983,1.1746,1.1899,1.1594,1.1624,807200
5/13/1983,1.1809,1.1899,1.1716,1.1838,506800
5/16/1983,1.1746,1.1868,1.1594,1.1868,936800
5/17/1983,1.1777,1.1838,1.1687,1.1716,1158400
5/18/1983,1.1809,1.1838,1.1502,1.1502,976000
5/19/1983,1.1533,1.1624,1.1379,1.1379,675600
5/20/1983,1.1379,1.1565,1.1379,1.1533,702400
5/23/1983,1.1472,1.1931,1.1379,1.1868,566800
5/24/1983,1.1868,1.2112,1.1868,1.1899,1935200
5/25/1983,1.2021,1.2021,1.1746,1.1838,530000
5/26/1983,1.1899,1.1899,1.1502,1.1594,817200
5/27/1983,1.1533,1.1655,1.1502,1.1502,210800
5/31/1983,1.1472,1.1502,1.1289,1.135,611600
6/1/1983,1.1257,1.1472,1.1257,1.1472,914800
6/2/1983,1.1655,1.1655,1.1502,1.1502,835600
6/3/1983,1.1594,1.1624,1.1472,1.1472,548400
6/6/1983,1.1533,1.1594,1.1443,1.1472,849600
6/7/1983,1.1472,1.1472,1.1228,1.1228,693200
6/8/1983,1.1045,1.1106,1.0862,1.0862,627600
6/9/1983,1.0891,1.1135,1.074,1.0862,1325600
6/10/1983,1.0862,1.0955,1.0833,1.0862,923600
6/13/1983,1.0891,1.1106,1.0862,1.1077,777200
6/14/1983,1.1106,1.135,1.1077,1.1228,951600
6/15/1983,1.1167,1.135,1.1135,1.135,523200
6/16/1983,1.135,1.1899,1.135,1.1868,1634000
6/17/1983,1.1899,1.2388,1.1899,1.2175,2200000
6/20/1983,1.2112,1.2205,1.2082,1.2175,897200
6/21/1983,1.2175,1.2693,1.2143,1.26,1961200
6/22/1983,1.2815,1.2907,1.2693,1.2815,1185200
6/23/1983,1.2876,1.2876,1.2663,1.2663,613600
6/24/1983,1.2663,1.2693,1.251,1.251,700000
6/27/1983,1.2449,1.251,1.2205,1.2205,496400
6/28/1983,1.2234,1.2388,1.2082,1.2112,804000
6/29/1983,1.2112,1.2388,1.2112,1.2297,659600
6/30/1983,1.2266,1.2419,1.2266,1.2356,306400
7/1/1983,1.2388,1.2419,1.2297,1.2419,162400
7/5/1983,1.2266,1.2449,1.2143,1.2449,445600
7/6/1983,1.2478,1.2937,1.2478,1.2937,973200
7/7/1983,1.2907,1.3181,1.2876,1.3059,1682400
7/8/1983,1.2998,1.3181,1.2937,1.303,1767200
7/11/1983,1.2907,1.2937,1.2754,1.2876,1253600
7/12/1983,1.2754,1.2785,1.2175,1.2297,1017200
7/13/1983,1.2234,1.2356,1.2112,1.2356,1352400
7/14/1983,1.2449,1.2571,1.2449,1.251,322800
7/15/1983,1.251,1.2541,1.2327,1.2327,301200
7/18/1983,1.2356,1.251,1.2327,1.2478,422000
7/19/1983,1.2571,1.2632,1.2449,1.251,550000
7/20/1983,1.2693,1.3425,1.2632,1.3425,1040400
7/21/1983,1.3059,1.3274,1.2998,1.3152,962000
7/22/1983,1.3012,1.312,1.2907,1.303,404000
7/25/1983,1.2907,1.3152,1.2876,1.3088,244000
7/26/1983,1.3088,1.3364,1.3088,1.321,412000
7/27/1983,1.3181,1.3181,1.2754,1.2937,322000
7/28/1983,1.2693,1.2876,1.251,1.2541,279600
7/29/1983,1.2449,1.2449,1.1655,1.196,1242400
8/1/1983,1.1868,1.2205,1.1838,1.2112,881600
8/2/1983,1.2205,1.2449,1.2175,1.2327,472000
8/3/1983,1.2266,1.2815,1.2112,1.2815,357200
8/4/1983,1.2754,1.2785,1.2388,1.2663,762400
8/5/1983,1.26,1.2632,1.2388,1.2478,3056000
8/8/1983,1.2266,1.2632,1.2266,1.2388,1755200
8/9/1983,1.2266,1.251,1.2234,1.251,468800
8/10/1983,1.251,1.2722,1.2266,1.2632,1528800
8/11/1983,1.2693,1.2815,1.26,1.2785,798000
8/12/1983,1.2785,1.3242,1.2754,1.321,1004800
8/15/1983,1.3425,1.3454,1.3242,1.3274,784400
8/16/1983,1.3303,1.3547,1.3059,1.3547,1023200
8/17/1983,1.3547,1.3884,1.3518,1.3791,1551600
8/18/1983,1.3913,1.3913,1.3332,1.3332,1533200
8/19/1983,1.3332,1.4064,1.3332,1.4006,1485200
8/22/1983,1.4128,1.4218,1.382,1.4006,1117600
8/23/1983,1.4006,1.4006,1.3669,1.3762,648800
8/24/1983,1.3669,1.3762,1.3425,1.3425,468800
8/25/1983,1.3425,1.3547,1.3181,1.3425,547200
8/26/1983,1.3486,1.3791,1.3486,1.373,573600
8/29/1983,1.3669,1.3791,1.3547,1.3698,417200
8/30/1983,1.3698,1.3942,1.3698,1.3852,372400
8/31/1983,1.3791,1.4096,1.373,1.4064,783200
9/1/1983,1.3913,1.4128,1.373,1.3942,581200
9/2/1983,1.3852,1.4006,1.3791,1.3913,430800
9/6/1983,1.4035,1.4309,1.4035,1.425,640800
9/7/1983,1.425,1.4372,1.4157,1.4372,492400
9/8/1983,1.4372,1.4372,1.3974,1.3974,916400
9/9/1983,1.4064,1.4128,1.3942,1.4006,1677600
9/12/1983,1.4157,1.4157,1.3364,1.3425,1098800
9/13/1983,1.3181,1.3364,1.3088,1.3364,1209600
9/14/1983,1.3332,1.3364,1.303,1.3364,686400
9/15/1983,1.3364,1.3547,1.3332,1.3332,552800
9/16/1983,1.3332,1.3608,1.3332,1.3547,238400
9/19/1983,1.3576,1.3852,1.3486,1.3852,1268000
9/20/1983,1.3913,1.3974,1.3791,1.382,785200
9/21/1983,1.3791,1.382,1.3518,1.3608,562400
9/22/1983,1.3669,1.3669,1.3181,1.3181,1352000
9/23/1983,1.3181,1.3425,1.3181,1.3303,1739200
9/26/1983,1.3425,1.3486,1.3242,1.3332,904000
9/27/1983,1.3303,1.3364,1.2966,1.312,746400
9/28/1983,1.312,1.312,1.2907,1.303,385600
9/29/1983,1.2966,1.3181,1.2937,1.2966,599600
9/30/1983,1.2966,1.2966,1.2449,1.26,1292400
10/3/1983,1.2449,1.2478,1.2297,1.2297,1328800
10/4/1983,1.2327,1.2388,1.1931,1.196,1846800
10/5/1983,1.196,1.2205,1.1868,1.2082,896000
10/6/1983,1.2143,1.2419,1.2143,1.2327,838000
10/7/1983,1.2478,1.26,1.2356,1.2449,856000
10/10/1983,1.2478,1.3152,1.2478,1.312,1313600
10/11/1983,1.3059,1.3088,1.2907,1.2937,1306800
10/12/1983,1.2966,1.3274,1.2966,1.312,761600
10/13/1983,1.3152,1.3152,1.303,1.3088,402000
10/14/1983,1.303,1.3152,1.2966,1.3152,406000
10/17/1983,1.3152,1.3303,1.3088,1.3242,541200
10/18/1983,1.3181,1.3274,1.2937,1.3274,762400
10/19/1983,1.3274,1.3274,1.2907,1.3059,544400
10/20/1983,1.3088,1.3152,1.2998,1.3088,519200
10/21/1983,1.303,1.3088,1.2785,1.2907,590800
10/24/1983,1.2571,1.2907,1.251,1.2815,569200
10/25/1983,1.2876,1.2998,1.2754,1.2998,672800
10/26/1983,1.2966,1.303,1.2937,1.2966,464000
10/27/1983,1.2571,1.2632,1.2449,1.251,574000
10/28/1983,1.251,1.2541,1.2082,1.2175,556400
10/31/1983,1.2175,1.2297,1.2021,1.2143,505200
11/1/1983,1.2143,1.2143,1.196,1.2053,818800
11/2/1983,1.2053,1.2205,1.2021,1.2175,490400
11/3/1983,1.2175,1.2266,1.2143,1.2205,693600
11/4/1983,1.2053,1.2053,1.1931,1.2053,344400
11/7/1983,1.199,1.2053,1.1746,1.1746,282000
11/8/1983,1.1746,1.1868,1.1655,1.1687,612000
11/9/1983,1.1687,1.2082,1.1687,1.2082,972000
11/10/1983,1.1716,1.1809,1.1655,1.1687,2396000
11/11/1983,1.1687,1.1838,1.1655,1.1777,676800
11/14/1983,1.1777,1.1838,1.1594,1.1624,1016400
11/15/1983,1.1565,1.1624,1.1228,1.1321,1129600
11/16/1983,1.135,1.1472,1.1289,1.1379,1174800
11/17/1983,1.1411,1.1443,1.1167,1.1228,511200
11/18/1983,1.1228,1.1228,1.0769,1.0862,1764800
11/21/1983,1.0862,1.0984,1.0862,1.0923,603600
11/22/1983,1.0984,1.1228,1.0955,1.1135,1675200
11/23/1983,1.1289,1.1472,1.1199,1.1443,1510000
11/25/1983,1.1411,1.1443,1.135,1.1411,290000
11/28/1983,1.1472,1.1565,1.1443,1.1533,430800
11/29/1983,1.1472,1.1716,1.1411,1.1624,442800
11/30/1983,1.1565,1.1594,1.1289,1.1411,1113600
12/1/1983,1.1443,1.1624,1.1411,1.1533,1213600
12/2/1983,1.1533,1.1565,1.1167,1.1167,548000
12/5/1983,1.0618,1.0679,1.0403,1.0647,4131600
12/6/1983,1.0618,1.0647,1.0252,1.0281,1646400
12/7/1983,1.0345,1.0435,1.0191,1.0252,1487200
12/8/1983,1.013,1.0374,1.0069,1.0313,1415200
12/9/1983,1.0345,1.0589,1.0281,1.0589,1914800
12/12/1983,1.0589,1.074,1.0589,1.0647,641200
12/13/1983,1.0589,1.0647,1.0496,1.0557,384400
12/14/1983,1.0496,1.0557,1.0037,1.0191,746400
12/15/1983,1.0252,1.0281,1.0008,1.0008,476000
12/16/1983,0.9978,0.9978,0.9793,0.9886,792800
12/19/1983,1.0008,1.0008,0.9793,0.9825,756800
12/20/1983,0.9825,0.9947,0.9793,0.9793,1044400
12/21/1983,0.9793,1.0374,0.9793,1.0191,2358800
12/22/1983,1.0467,1.0589,1.0435,1.0467,962000
12/23/1983,1.0435,1.0711,1.0374,1.0589,735200
12/27/1983,1.0647,1.0923,1.0557,1.074,431600
12/28/1983,1.074,1.1135,1.0647,1.1106,1624000
12/29/1983,1.1135,1.1135,1.0862,1.0984,915600
12/30/1983,1.0923,1.0984,1.0891,1.0923,744000
1/3/1984,1.0862,1.0862,1.0589,1.0618,772000
1/4/1984,1.0589,1.0801,1.0557,1.074,1562400
1/5/1984,1.0769,1.0955,1.0557,1.0955,2125600
1/6/1984,1.0955,1.0955,1.0647,1.0833,2168000
1/9/1984,1.0862,1.0862,1.0496,1.0618,1336000
1/10/1984,1.0435,1.0679,1.0403,1.0557,1358400
1/11/1984,1.0557,1.074,1.0557,1.0589,444400
1/12/1984,1.0589,1.0679,1.0374,1.0374,529200
1/13/1984,1.0467,1.0618,1.0467,1.0589,904800
1/16/1984,1.0557,1.0618,1.0496,1.0525,1086400
1/17/1984,1.0467,1.0525,1.0435,1.0496,1090000
1/18/1984,1.0496,1.0557,1.0467,1.0525,583200
1/19/1984,1.0496,1.0769,1.0496,1.0769,880400
1/20/1984,1.0769,1.0955,1.074,1.0862,979600
1/23/1984,1.0801,1.0923,1.074,1.0769,470800
1/24/1984,1.074,1.1289,1.074,1.1077,2108800
1/25/1984,1.1289,1.1411,1.1106,1.1106,1386000
1/26/1984,1.1167,1.1257,1.0984,1.1045,1203600
1/27/1984,1.1013,1.1106,1.0862,1.1106,459600
1/30/1984,1.1106,1.1199,1.0984,1.1167,437600
1/31/1984,1.1106,1.1379,1.0984,1.1379,1525600
2/1/1984,1.1411,1.1502,1.1411,1.1411,1682000
2/2/1984,1.1411,1.1565,1.1411,1.1472,938000
2/3/1984,1.1411,1.1472,1.0984,1.1013,1800400
2/6/1984,1.0984,1.0984,1.0801,1.0923,1480000
2/7/1984,1.0833,1.0862,1.0769,1.0862,702400
2/8/1984,1.0801,1.0891,1.0801,1.0891,476800
2/9/1984,1.0769,1.0862,1.0589,1.0679,1240400
2/10/1984,1.0801,1.0862,1.0801,1.0801,612400
2/13/1984,1.0801,1.0862,1.0679,1.0711,400400
2/14/1984,1.0833,1.0862,1.0769,1.0801,351200
2/15/1984,1.0833,1.0862,1.0679,1.0769,333200
2/16/1984,1.0833,1.1167,1.0769,1.1077,1991600
2/17/1984,1.1013,1.1443,1.0984,1.1411,2024400
2/21/1984,1.1472,1.1472,1.1379,1.1472,630000
2/22/1984,1.1411,1.1716,1.135,1.1594,1112800
2/23/1984,1.1533,1.1565,1.1379,1.1472,982000
2/24/1984,1.1472,1.1594,1.1411,1.1472,1422000
2/27/1984,1.1472,1.1809,1.1289,1.1687,2925600
2/28/1984,1.1716,1.1777,1.1624,1.1716,2636000
2/29/1984,1.1716,1.1809,1.1443,1.1472,1054000
3/1/1984,1.1533,1.1594,1.1472,1.1565,977600
3/2/1984,1.1565,1.1716,1.1565,1.1565,750000
3/5/1984,1.1443,1.1443,1.1321,1.1379,396800
3/6/1984,1.1321,1.1624,1.1321,1.1411,1010400
3/7/1984,1.1411,1.1411,1.1167,1.1257,721600
3/8/1984,1.1289,1.1379,1.1199,1.1321,1131600
3/9/1984,1.1289,1.1472,1.1289,1.135,652400
3/12/1984,1.1321,1.1411,1.1321,1.135,406000
3/13/1984,1.1379,1.1472,1.1289,1.1289,603200
3/14/1984,1.1228,1.1257,1.1106,1.1135,238400
3/15/1984,1.1077,1.1289,1.1077,1.1106,541600
3/16/1984,1.1199,1.1321,1.0955,1.1077,906800
3/19/1984,1.1013,1.1045,1.0891,1.0984,472000
3/20/1984,1.0955,1.1228,1.0923,1.1199,510400
3/21/1984,1.1199,1.1199,1.1013,1.1013,330400
3/22/1984,1.0984,1.1077,1.0862,1.0862,1196800
3/23/1984,1.0801,1.0862,1.0679,1.0801,559600
3/26/1984,1.0891,1.0891,1.0679,1.0769,285200
3/27/1984,1.0711,1.0862,1.0711,1.0833,353200
3/28/1984,1.0891,1.1379,1.0891,1.1379,1424400
3/29/1984,1.135,1.1565,1.135,1.1533,1112800
3/30/1984,1.1472,1.1502,1.1167,1.1167,661200
4/2/1984,1.1135,1.1321,1.1106,1.1228,838800
4/3/1984,1.1257,1.135,1.1199,1.1321,595600
4/4/1984,1.1379,1.1716,1.1379,1.1716,1135200
4/5/1984,1.1809,1.1809,1.1472,1.1594,665600
4/6/1984,1.1502,1.1594,1.1472,1.1594,326000
4/9/1984,1.1565,1.1777,1.1533,1.1687,674800
4/10/1984,1.1624,1.1809,1.1565,1.1687,680400
4/11/1984,1.1746,1.199,1.1746,1.1838,1418000
4/12/1984,1.1838,1.2143,1.1655,1.2112,2059600
4/13/1984,1.2112,1.2205,1.2021,1.2082,2041200
4/16/1984,1.2112,1.2143,1.196,1.2112,1580800
4/17/1984,1.2112,1.2205,1.2021,1.2205,1436400
4/18/1984,1.2205,1.2327,1.2021,1.2082,1292400
4/19/1984,1.2112,1.2112,1.1838,1.199,511600
4/23/1984,1.1868,1.199,1.1868,1.1899,496800
4/24/1984,1.1838,1.1868,1.1716,1.1838,1002000
4/25/1984,1.1777,1.1809,1.1655,1.1777,625200
4/26/1984,1.1777,1.2175,1.1746,1.2053,1293600
4/27/1984,1.2053,1.2266,1.199,1.2053,1330400
4/30/1984,1.2053,1.2082,1.196,1.196,986400
5/1/1984,1.1809,1.1868,1.1655,1.1777,1063200
5/2/1984,1.1777,1.1777,1.1379,1.1502,1017200
5/3/1984,1.1411,1.1443,1.1135,1.1257,2076800
5/4/1984,1.1199,1.1321,1.1013,1.1106,981200
5/7/1984,1.1167,1.1228,1.1045,1.1228,754800
5/8/1984,1.1257,1.1411,1.1228,1.135,1195600
5/9/1984,1.1411,1.1624,1.1289,1.1443,1298000
5/10/1984,1.1502,1.1716,1.1443,1.1655,1068000
5/11/1984,1.1655,1.1687,1.1565,1.1687,1332000
5/14/1984,1.1716,1.1716,1.1533,1.1565,1479200
5/15/1984,1.1565,1.1838,1.1502,1.1838,902400
5/16/1984,1.1838,1.196,1.1809,1.1899,1122800
5/17/1984,1.196,1.199,1.1655,1.1777,1421600
5/18/1984,1.1838,1.1931,1.1809,1.1868,1304800
5/21/1984,1.1931,1.196,1.1838,1.1899,833200
5/22/1984,1.1838,1.1838,1.1687,1.1838,603200
5/23/1984,1.1777,1.1838,1.1655,1.1655,1529200
5/24/1984,1.1655,1.1716,1.1472,1.1533,718000
5/25/1984,1.1565,1.1716,1.1533,1.1655,398000
5/29/1984,1.1655,1.1777,1.1624,1.1655,567200
5/30/1984,1.1687,1.1687,1.135,1.135,1004400
5/31/1984,1.135,1.1443,1.0955,1.1077,1143600
6/1/1984,1.1167,1.1199,1.0833,1.0955,1116800
6/4/1984,1.1013,1.1077,1.0589,1.0647,1502000
6/5/1984,1.0711,1.0711,1.0525,1.0618,1538000
6/6/1984,1.0618,1.0955,1.0589,1.0923,2288800
6/7/1984,1.0862,1.0923,1.074,1.0862,1242000
6/8/1984,1.0891,1.0923,1.0801,1.0923,985200
6/11/1984,1.0923,1.0923,1.0891,1.0923,572400
6/12/1984,1.0923,1.0984,1.074,1.0801,1768000
6/13/1984,1.0769,1.0891,1.0496,1.0589,768000
6/14/1984,1.0525,1.0618,1.0252,1.0281,1167200
6/15/1984,1.0313,1.0345,0.9764,0.9947,1228800
6/18/1984,0.9915,1.0159,0.9825,1.0008,2119200
6/19/1984,1.0069,1.013,1.0008,1.0008,808800
6/20/1984,0.9947,1.0467,0.9886,1.0467,984000
6/21/1984,1.0435,1.0435,1.0222,1.0222,906800
6/22/1984,1.0252,1.0435,1.0252,1.0313,1262000
6/25/1984,1.0281,1.0435,1.0252,1.0435,236000
6/26/1984,1.0435,1.0589,1.0403,1.0435,493600
6/27/1984,1.0435,1.0467,1.0281,1.0345,702000
6/28/1984,1.0374,1.0589,1.0374,1.0557,638400
6/29/1984,1.0557,1.0769,1.0557,1.0647,1182400
7/2/1984,1.0647,1.0711,1.0618,1.0711,996400
7/3/1984,1.0711,1.074,1.0647,1.0647,870800
7/5/1984,1.0679,1.0833,1.0679,1.074,946000
7/6/1984,1.0769,1.0833,1.074,1.0769,635200
7/9/1984,1.0711,1.074,1.0496,1.0711,430000
7/10/1984,1.0711,1.0711,1.0557,1.0647,1156000
7/11/1984,1.0525,1.0618,1.0435,1.0496,1608800
7/12/1984,1.0403,1.0525,1.0281,1.0496,1076400
7/13/1984,1.0374,1.074,1.0374,1.0711,444400
7/16/1984,1.0769,1.0923,1.0618,1.0862,674400
7/17/1984,1.0891,1.0923,1.0769,1.0923,497200
7/18/1984,1.0923,1.1013,1.0801,1.0984,1343600
7/19/1984,1.0955,1.0984,1.0862,1.0891,638400
7/20/1984,1.0923,1.0984,1.0801,1.0891,498800
7/23/1984,1.074,1.0923,1.0618,1.0862,621200
7/24/1984,1.0862,1.0984,1.0711,1.0711,448000
7/25/1984,1.0618,1.0923,1.0618,1.0833,638000
7/26/1984,1.1045,1.1321,1.1013,1.1045,4344000
7/27/1984,1.1106,1.1257,1.1013,1.1106,4368000
7/30/1984,1.1013,1.1077,1.0955,1.0984,1871600
7/31/1984,1.0923,1.0955,1.0833,1.0891,1883600
8/1/1984,1.0891,1.1013,1.0891,1.0955,1650800
8/2/1984,1.0923,1.0984,1.0891,1.0923,885200
8/3/1984,1.0923,1.0984,1.0923,1.0955,1596000
8/6/1984,1.0984,1.0984,1.0923,1.0955,1610400
8/7/1984,1.0955,1.1045,1.0923,1.1013,2150000
8/8/1984,1.1077,1.1199,1.1077,1.1106,5332000
8/9/1984,1.1106,1.1411,1.1106,1.135,2805200
8/10/1984,1.1411,1.1443,1.1289,1.135,2216400
8/13/1984,1.135,1.1411,1.135,1.135,1771200
8/14/1984,1.1379,1.1411,1.1379,1.1411,2118000
8/15/1984,1.1379,1.1411,1.135,1.1379,3783200
8/16/1984,1.1379,1.1411,1.135,1.1411,2480800
8/17/1984,1.1045,1.1379,1.0923,1.1045,3967200
8/20/1984,1.074,1.0955,1.074,1.0955,2489200
8/21/1984,1.0955,1.1379,1.0955,1.1257,1666800
8/22/1984,1.1228,1.1379,1.1199,1.135,1540000
8/23/1984,1.135,1.1443,1.1321,1.1411,1077600
8/24/1984,1.135,1.1443,1.135,1.1411,164400
8/27/1984,1.135,1.1379,1.1199,1.1289,506800
8/28/1984,1.1257,1.135,1.1228,1.1321,794400
8/29/1984,1.1411,1.1594,1.1289,1.1565,1415600
8/30/1984,1.1687,1.1868,1.1655,1.1777,1792400
8/31/1984,1.1716,1.1746,1.1472,1.1533,531600
9/4/1984,1.1472,1.1472,1.1289,1.1321,411600
9/5/1984,1.1257,1.1289,1.1167,1.1257,424800
9/6/1984,1.1228,1.1321,1.1106,1.1106,694800
9/7/1984,1.135,1.1379,1.1257,1.1289,1097200
9/10/1984,1.1199,1.135,1.1199,1.1289,784000
9/11/1984,1.1289,1.1472,1.1289,1.1443,783200
9/12/1984,1.1411,1.1472,1.1379,1.1472,668400
9/13/1984,1.1472,1.1716,1.1443,1.1716,1185200
9/14/1984,1.1777,1.1777,1.1472,1.1594,642400
9/17/1984,1.1472,1.1533,1.1411,1.1502,498800
9/18/1984,1.1502,1.1533,1.1443,1.1443,560000
9/19/1984,1.1379,1.1687,1.1379,1.1594,1116400
9/20/1984,1.1565,1.1594,1.1472,1.1594,500400
9/21/1984,1.1533,1.1594,1.1167,1.1167,692800
9/24/1984,1.1228,1.1321,1.1199,1.1228,685600
9/25/1984,1.1257,1.1533,1.1199,1.1411,1389200
9/26/1984,1.1472,1.1624,1.1443,1.1502,2172400
9/27/1984,1.1533,1.1533,1.1443,1.1443,350800
9/28/1984,1.1472,1.1502,1.1321,1.1321,486800
10/1/1984,1.1289,1.1472,1.1289,1.1379,424800
10/2/1984,1.135,1.1443,1.135,1.1411,564800
10/3/1984,1.1379,1.1472,1.1321,1.1379,771600
10/4/1984,1.1379,1.1411,1.1289,1.1379,322000
10/5/1984,1.1379,1.1411,1.1321,1.1321,258400
10/8/1984,1.1321,1.1411,1.1321,1.135,396000
10/9/1984,1.1411,1.1411,1.1321,1.1321,238000
10/10/1984,1.1289,1.1411,1.1289,1.135,810000
10/11/1984,1.1379,1.1472,1.135,1.1472,1315200
10/12/1984,1.1443,1.1533,1.1411,1.1472,584800
10/15/1984,1.1411,1.1594,1.1411,1.1533,930800
10/16/1984,1.1472,1.1472,1.1199,1.1228,1262800
10/17/1984,1.1167,1.1228,1.0891,1.0891,2012400
10/18/1984,1.0769,1.1106,1.0467,1.0955,2332800
10/19/1984,1.0984,1.1045,1.0833,1.0984,2038000
10/22/1984,1.0862,1.0955,1.0801,1.0862,1026800
10/23/1984,1.0801,1.1013,1.0801,1.1013,1088800
10/24/1984,1.1013,1.1135,1.1013,1.1106,1064800
10/25/1984,1.1045,1.1443,1.1013,1.1199,1584800
10/26/1984,1.1106,1.1135,1.1013,1.1045,385200
10/29/1984,1.0923,1.0955,1.0679,1.0679,433600
10/30/1984,1.0679,1.0923,1.0525,1.074,760400
10/31/1984,1.0679,1.0769,1.0618,1.0679,1407600
11/1/1984,1.074,1.0801,1.0679,1.074,831600
11/2/1984,1.074,1.0801,1.0711,1.0801,608800
11/5/1984,1.0801,1.0833,1.0769,1.0769,195200
11/6/1984,1.0769,1.0923,1.0769,1.0923,454400
11/7/1984,1.0862,1.0955,1.074,1.0923,564000
11/8/1984,1.0891,1.1199,1.0891,1.1106,1608800
11/9/1984,1.1077,1.1167,1.1045,1.1045,550400
11/12/1984,1.1045,1.1045,1.0984,1.1045,1135200
11/13/1984,1.0801,1.0862,1.0525,1.0618,1832400
11/14/1984,1.0557,1.0618,1.0467,1.0557,617200
11/15/1984,1.0618,1.0833,1.0618,1.0833,1124800
11/16/1984,1.0769,1.0833,1.0557,1.0679,1221600
11/19/1984,1.0679,1.0679,1.0525,1.0589,269600
11/20/1984,1.0435,1.0679,1.0435,1.0618,523200
11/21/1984,1.0618,1.0769,1.0618,1.0711,505200
11/23/1984,1.0769,1.0801,1.074,1.074,432800
11/26/1984,1.0679,1.0711,1.0403,1.0403,1392400
11/27/1984,1.0345,1.0496,1.0252,1.0313,1183200
11/28/1984,1.0281,1.0374,1.0222,1.0222,754800
11/29/1984,1.0252,1.0313,1.0252,1.0252,247200
11/30/1984,1.0191,1.0374,1.0191,1.0374,305200
12/3/1984,1.0345,1.0374,1.0281,1.0313,756000
12/4/1984,1.0313,1.0435,1.0313,1.0435,296000
12/5/1984,1.0435,1.0435,1.0191,1.0252,956000
12/6/1984,1.0252,1.0496,1.0252,1.0496,554000
12/7/1984,1.0618,1.0711,1.0435,1.0679,684800
12/10/1984,1.0618,1.0711,1.0496,1.0589,589600
12/11/1984,1.0589,1.0589,1.0435,1.0435,1201600
12/12/1984,1.0374,1.0467,1.0281,1.0281,1494400
12/13/1984,1.013,1.0222,1.0008,1.0069,820800
12/14/1984,1.0069,1.0191,1.0008,1.0191,1051200
12/17/1984,1.013,1.0281,1.0037,1.0222,1729200
12/18/1984,1.0281,1.0467,1.0159,1.0252,1204800
12/19/1984,1.0252,1.0252,0.9947,1.0008,1118800
12/20/1984,1.0008,1.0069,0.9886,0.9978,1029600
12/21/1984,1.0008,1.01,0.9825,0.9978,1140400
12/24/1984,0.9978,1.013,0.9978,1.01,676000
12/26/1984,1.01,1.013,1.0008,1.0037,444400
12/27/1984,1.0037,1.0037,0.9947,1.0037,317200
