Date,Open,High,Low,Close,Volume,Market Cap
Oct-30-2022,43.27424227148473,43.668,42.291715011520004,42.6192,144787651.8888889,470548172.1185301
Oct-29-2022,42.828577825706,43.96666787363931,42.8004,43.259585106816814,146643128.33333334,474263666.87059903
Oct-28-2022,41.91188383646491,42.9907,41.5768,42.861,146953265.05555555,461950628.10995746
Oct-27-2022,42.70370540351265,43.47599206639173,41.841167272087915,41.96635563244357,153350566.7222222,467127191.7936303
Oct-26-2022,41.764675526028284,43.159682473725795,41.69198217470867,42.70857580412089,159118514.83333334,465537364.9843724
Oct-25-2022,40.3851,42.3205,40.1094,41.83728822613954,139834722,446754978.2651495
Oct-24-2022,41.3878,41.4753,40.1261,40.3855,139896800.4722222,443990344.4297979
Oct-23-2022,40.5429,41.5611,40.1566,41.3437,118892173.57491289,444207006.48908436
Oct-22-2022,40.4121,40.73010047349386,40.1384,40.536177712270195,115550111.1111111,442145165.6659279
Oct-21-2022,39.8791,40.6025,39.1077,40.4143,111435464.1111111,437078037.95440006
Oct-20-2022,39.9884,40.625,39.6264,39.8848,110194341.52777778,438735451.6090114
Oct-19-2022,40.6853,40.7327,39.9264,39.9689,116796648.08333333,442295053.6519393
Oct-18-2022,41.2796,41.4354,40.2351,40.7496,111059941.83333333,448125746.47491497
Oct-17-2022,41.056448231686176,41.507,40.7101017101506,41.2969,105308315.41666667,449088741.21862876
Oct-16-2022,40.2804,41.35777757073582,40.2804,41.0674042895411,102476205.77003485,445449023.6140747
Oct-15-2022,40.2725,40.6484747500031,40.08073983524478,40.2639,103770420.94699647,441656508.91204965
Oct-14-2022,40.50780671104843,41.6178,39.9691,40.2916,128280868.58333333,447241411.1526009
Oct-13-2022,41.02401206484816,41.02401206484816,38.5588,40.52680162513425,128644056.22299652,438699896.9838384
Oct-12-2022,40.6672,41.2584,40.6357,41.03907418214305,107536275.59581882,448377385.51385427
Oct-11-2022,41.08704713053937,41.1228,40.3981,40.6773,128002799.08333333,445696042.8142516
Oct-10-2022,41.7863,42.0953,41.11673738041243,41.11673738041243,110388311.6097561,456587145.9632649
Oct-09-2022,41.6659,42.024078262156614,41.36851442206517,41.7887,109687223.30555555,456259150.1018274
Oct-08-2022,41.604610450436034,42.0327,41.3274,41.6216,121006235.62369338,456770508.14683384
Oct-07-2022,42.0242,42.1423,41.18806718812591,41.59127631120953,120727174.18815331,456716148.346289
Oct-06-2022,42.2243,42.7806,41.92309027262406,42.00641948735526,136319371.9722222,463104053.1174756
Oct-05-2022,42.5314,42.5781,41.44853604021849,42.2366,142941813.69444445,460650972.9034789
Oct-04-2022,41.2377,42.729352960847656,41.0603,42.5364,114913778.02777778,458258714.3219596
Oct-03-2022,40.0184180195184,41.2817,39.8447519048314,41.2422,121154425.97222222,444008793.29379344
Oct-02-2022,41.1215,41.2765,39.86439911475813,39.971747631196415,102847906.07829182,445820758.77026
Oct-01-2022,41.47332632084997,41.69887474294527,40.9971,41.1255,114812354.5263158,452618497.53682786
Sep-30-2022,41.8583325768499,42.5902,41.120094433820995,41.49432141816855,131442187.94444445,455932031.5967655
Sep-29-2022,41.08247975701964,41.88635335274581,40.3126,41.87066986953998,126924752.83333333,450186967.52570856
Sep-28-2022,41.09231657288451,41.601,39.676853839803464,41.063774099905686,142051472.8641115,445075808.20471275
Sep-27-2022,41.2216,43.2098,40.5577253983643,41.06775916667384,142547892.16666666,460604188.6141536
Sep-26-2022,40.458,41.29685028213174,39.9663,41.2086,136646492.57142857,445791534.0921653
Sep-25-2022,40.8424,41.32175555342885,40.13771598852471,40.517,112640934.72222222,447135926.03383034
Sep-24-2022,41.577499076805424,41.78196300689014,40.71306904489008,40.84163066675548,135453851.6388889,451806930.9887765
Sep-23-2022,41.48942394397199,42.0662,40.1615,41.48614215952001,143251262.3888889,449244408.3986513
Sep-22-2022,39.53238913734187,41.72689055344759,39.31153358486604,41.54320007497211,166900211.7222222,444501386.8814825
Sep-21-2022,40.3121,42.05771069630377,38.99373000551632,39.56840063211583,139679934.69444445,441284664.9272381
Sep-20-2022,40.963366883922085,42.4163,39.99700485780977,40.3206,139299313.1358885,444346258.77989507
Sep-19-2022,40.62547763425359,41.11292711909814,39.18090391695328,41.04226617690218,166630762.3888889,438677230.5229759
Sep-18-2022,43.54971047167964,43.54971047167964,40.53411387494511,40.53411387494511,126025098.55555555,466058108.83192235
Sep-17-2022,42.99985567002014,43.76311857083995,42.980925627563614,43.55688716039321,129943012.75,472299154.7747539
Sep-16-2022,43.1932,43.579,42.0496,42.89229226619603,156650155.2777778,469472439.9505525
Sep-15-2022,44.56587309756672,44.61561988359848,42.9817,43.1224,203636533.5,476504513.9458852
Sep-14-2022,43.4794617961698,44.677949017865856,43.26333979895543,44.677949017865856,186123551.55555555,479664309.1833684
Sep-13-2022,47.154511555764905,47.93745387011128,43.23590651376095,43.473867408353534,199066645.33333334,498222647.73771805
Sep-12-2022,47.25068908150333,48.661448068050376,46.67986908624828,47.14317368435576,164628546.6111111,518949950.2946524
Sep-11-2022,47.3545,47.5593555717509,46.3204,47.25201086424884,135544035.25,512780566.9259427
Sep-10-2022,47.30018317111684,48.0139,46.91114216178698,47.3798,144114466.8888889,516813184.86647063
Sep-09-2022,43.7333,47.3875,43.7333,47.24465060417327,136851261.0277778,502517501.8676379
Sep-08-2022,42.88649648594334,43.975174192820745,42.4637,43.7278,119691062.16666667,470454207.6632827
Sep-07-2022,41.41525634838568,43.3908,41.08790821743627,42.97247485695769,124914274.80555555,457327467.7837748
Sep-06-2022,44.56385250734852,45.5321387409788,41.48666009212585,41.48666009212585,118058826.27777778,478366855.1591053
Sep-05-2022,44.76533420614528,45.029950764656505,43.87267814199494,44.616179015607,109263832.08333333,483523771.011585
