date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2022-10-09,1.0000926,1.0001792,1.0000675,1.0001293,1.0001293,2.2841735168E10,2.2841735168E10,4.0E-5,0.004,1.00013,"October 09, 22",4.0E-5
2022-10-08,1.000099,1.00082,0.999768,1.00009,1.00009,3.2257646E7,3.2257646E7,-1.0E-5,-0.001,1.00023,"October 08, 22",-1.0E-5
2022-10-07,1.000109,1.000454,0.999893,1.000157,1.000157,1.13413884E8,1.13413884E8,5.0E-5,0.005,1.00017,"October 07, 22",5.0E-5
2022-10-06,1.000189,1.00052,0.999948,1.000112,1.000112,1.13154163E8,1.13154163E8,-8.0E-5,-0.008,1.00019,"October 06, 22",-8.0E-5
2022-10-05,1.000237,1.000317,0.999933,1.000191,1.000191,1.29955633E8,1.29955633E8,-5.0E-5,-0.005,1.00015,"October 05, 22",-5.0E-5
2022-10-04,1.00012,1.000367,1.000001,1.000226,1.000226,1.50238811E8,1.50238811E8,1.1E-4,0.011,1.0002,"October 04, 22",1.1E-4
2022-10-03,0.999998,1.000363,0.999726,1.000192,1.000192,1.02300192E8,1.02300192E8,1.9E-4,0.019,1.00009,"October 03, 22",1.9E-4
2022-10-02,1.000022,1.000099,0.999844,1.000004,1.000004,3.6716437E7,3.6716437E7,-2.0E-5,-0.002,0.99998,"October 02, 22",-2.0E-5
2022-10-01,1.000064,1.000177,0.999863,1.00002,1.00002,3.4808385E7,3.4808385E7,-4.0E-5,-0.004,1.00002,"October 01, 22",-4.0E-5
2022-09-30,1.000032,1.000232,0.999848,1.000106,1.000106,1.39037245E8,1.39037245E8,7.0E-5,0.007,1.00006,"September 30, 22",7.0E-5
2022-09-29,0.999918,1.000143,0.999504,1.000095,1.000095,1.22558801E8,1.22558801E8,1.8E-4,0.018,0.99991,"September 29, 22",1.8E-4
2022-09-28,0.999839,1.000064,0.999318,0.999916,0.999916,1.83609186E8,1.83609186E8,8.0E-5,0.008,0.99977,"September 28, 22",8.0E-5
2022-09-27,1.000001,1.000019,0.999492,0.999916,0.999916,1.71962649E8,1.71962649E8,-9.0E-5,-0.009,0.99981,"September 27, 22",-9.0E-5
2022-09-26,0.999923,1.000129,0.998799,1.000001,1.000001,1.36539584E8,1.36539584E8,8.0E-5,0.008,0.99964,"September 26, 22",8.0E-5
2022-09-25,1.000038,1.000132,0.999926,0.999949,0.999949,3.6081917E7,3.6081917E7,-9.0E-5,-0.009,1.0,"September 25, 22",-9.0E-5
2022-09-24,0.999954,1.000168,0.999027,1.000042,1.000042,4.1750454E7,4.1750454E7,9.0E-5,0.009,0.99975,"September 24, 22",9.0E-5
