Date,Open,High,Low,Close,Volume,Market Cap
Oct-30-2022,51.07489550475842,53.316,49.8452,50.3999,103863997.37184116,374307199.4003661
Oct-29-2022,51.61772703369841,52.472254278436424,50.4008,51.088656534405864,102707031.03125,374452153.90815425
Oct-28-2022,50.55085463806988,52.28817828958799,49.7356,51.7094,126096582.16666667,369874267.8634212
Oct-27-2022,52.7043,54.28806273233615,50.490229817468126,50.72827080842761,102432874.68592058,379161486.0789399
Oct-26-2022,50.792920949597075,53.2623,50.65161541822903,52.7043,129086320.05714285,380694181.89503634
Oct-25-2022,49.8608,52.3862,49.17523434244278,50.646434524696865,164128496.9032258,366717761.0610444
Oct-24-2022,51.1824,51.2714,49.144,49.8608,65321199.89915966,363807295.7266046
Oct-23-2022,50.3811,51.3783,49.2204,51.1824,45075288.52173913,364930991.7903818
Oct-22-2022,50.0648,50.8535,49.5906,50.3811,61183201.98387097,364705738.65469825
Oct-21-2022,49.1751,50.0732,47.4843,50.0732,94645768.16528925,356818142.179102
Oct-20-2022,49.9664,50.8794,48.77929682178802,49.175,160452393.94444445,363459613.67699313
Oct-19-2022,52.7466,53.687853224658525,49.9979,49.9979,119899329.56643356,380650744.3071509
Oct-18-2022,54.9418,55.2539,51.7135,52.9023,102288143.50364964,388641153.5178618
Oct-17-2022,54.9112,56.23,54.028,55.061,59901033.656903766,400623932.05097663
Oct-16-2022,53.8924,55.4248,53.8924,54.8974,54227456.880382776,396971640.74706686
Oct-15-2022,54.7377,55.8008,53.7748,53.8924,75001857.12396695,400031588.8654091
Oct-14-2022,54.54883876859246,57.1915354181339,53.761,54.7377,102661637.70980392,404965236.514717
Oct-13-2022,55.4027,55.4027,51.5359,54.61181590447876,92045884.22310758,392377985.23648244
Oct-12-2022,55.2215,56.3482,55.094,55.4267,64416739.04587156,404860331.0003493
Oct-11-2022,57.0683,57.0683,55.0933,55.2052,72367879.42372881,409102022.7428344
Oct-10-2022,59.2093,59.9668,57.0683,57.0683,64462741.30434783,426683815.8639421
Oct-09-2022,58.7222,59.6597,58.6394,59.2426,59875217.9922179,429379444.3106237
Oct-08-2022,58.7498,60.1873,58.0253,58.6716,61814404.95154185,429531962.7557036
Oct-07-2022,58.6565,60.3961,57.8879,58.7475,76851581.24401914,428830211.9271027
Oct-06-2022,59.1885,60.3012,58.5062,58.5988,72450577.1147541,432521995.4231407
Oct-05-2022,60.0702,60.3446,58.2878,59.1016,74258490.03418803,431179246.91272813
Oct-04-2022,59.3891,61.1157,59.0056,60.0705,99901858.81781377,435996121.67793137
Oct-03-2022,58.4117,60.75204777591632,57.3667,59.6025,121480878.18705036,432125730.50759286
Oct-02-2022,60.8929,61.2459,58.292,58.292,88003513.89211619,435925633.1156759
Oct-01-2022,60.91631106186256,63.15989296338406,60.4868,60.8968,105934989.90545455,449934223.624354
Sep-30-2022,62.094962891470075,63.06472557305928,60.672,60.93018937693539,112619375.22222222,448320913.3728379
Sep-29-2022,61.847135654736796,62.65743750486303,59.5596,62.27233231145214,140213179.7777778,444736581.1702111
Sep-28-2022,61.31821434759865,63.1249,58.27882095347485,61.92546557666549,193410644.51567945,441969455.64052707
Sep-27-2022,62.8305,65.7789,60.66151683548498,61.35181834884692,195040674.7777778,459787407.4058753
Sep-26-2022,61.4166,64.98748713363373,60.9401,62.8266,182529701.7979094,456650569.18731767
Sep-25-2022,60.8593,63.8764,60.8301,61.5755,137193460.8611111,453833666.3555396
Sep-24-2022,63.65742244469924,64.03260279620095,60.703715277661644,60.81840967479044,230047693.5,453695763.1756618
Sep-23-2022,61.43151440178105,64.8287,59.21538565080657,63.5448708227755,299250629.7222222,448188677.4536748
Sep-22-2022,56.74675973104756,62.58553040362102,54.04677225609524,61.384577238330905,274342964.5555556,417164458.91035783
Sep-21-2022,54.7526,61.10778039772817,51.78296806702935,56.80525644171269,197810327.1111111,396193242.6207153
Sep-20-2022,52.09059604494723,55.208828978268016,51.3084989317128,54.9524,158951348.7804878,389637378.1414855
Sep-19-2022,49.61483266786814,53.6758,48.28574877001224,52.2239088531577,139111794.19444445,371062827.5455988
Sep-18-2022,54.631807279521134,55.2837,48.4647,49.44116895190548,98824265.4007782,384964044.0695693
Sep-17-2022,54.07828391964643,55.95806789942024,53.27227974876646,54.62763292339242,137452692.16666666,395641518.44967055
Sep-16-2022,56.7215,57.6111,52.71543193127562,54.15821395510071,207425949.3888889,402678676.520561
Sep-15-2022,59.94776908595952,59.94776908595952,53.2884,56.4592,283957349,409735593.93535113
Sep-14-2022,54.41317861446838,61.4849,51.89345273510549,59.8970331624984,154098553.66666666,393172783.2344998
Sep-13-2022,54.8258,57.1563,51.9434,54.37558378897463,102973816.65151516,397008468.3344043
Sep-12-2022,56.3573,56.6713,53.1122,54.8258,82560757.86234818,399799726.50820833
